chrM	497	8032
chrM	498	8033
chrM	499	8034
chrM	500	7951
chrM	501	8035
chrM	502	8035
chrM	503	8034
chrM	504	8035
chrM	505	8015
chrM	506	8034
chrM	507	8034
chrM	508	8034
chrM	509	7943
chrM	510	8034
chrM	511	8034
chrM	512	8035
chrM	513	8029
chrM	514	8009
chrM	515	8006
chrM	516	8035
chrM	517	8034
chrM	518	8037
chrM	519	8031
chrM	520	8035
chrM	521	8031
chrM	522	8034
chrM	523	8029
chrM	524	8001
chrM	525	8037
chrM	526	8037
chrM	527	8037
chrM	528	8037
chrM	529	8036
chrM	530	8037
chrM	531	8037
chrM	532	8025
chrM	533	8039
chrM	534	7902
chrM	535	8041
chrM	536	8040
chrM	537	8040
chrM	538	8035
chrM	539	8040
chrM	540	8040
chrM	541	7923
chrM	542	8040
chrM	543	8041
chrM	544	8039
chrM	545	8038
chrM	546	8027
chrM	547	8039
chrM	548	8026
chrM	549	8039
chrM	550	8030
chrM	551	8039
chrM	552	8026
chrM	553	8039
chrM	554	7998
chrM	555	8040
chrM	556	8039
chrM	557	7860
chrM	558	8041
chrM	559	8041
chrM	560	8039
chrM	561	7993
chrM	562	8042
chrM	563	8043
chrM	564	8044
chrM	565	8042
chrM	566	8044
chrM	567	8045
chrM	568	7766
chrM	569	8046
chrM	570	8046
chrM	571	8047
chrM	572	8047
chrM	573	8044
chrM	574	8038
chrM	575	8041
chrM	576	8040
chrM	577	8042
chrM	578	8008
chrM	579	8042
chrM	580	8042
chrM	581	8039
chrM	582	8039
chrM	583	8041
chrM	584	8041
chrM	585	8042
chrM	586	8044
chrM	587	8043
chrM	588	8027
chrM	589	8044
chrM	590	8042
chrM	591	8033
chrM	592	8046
chrM	593	8046
chrM	594	8034
chrM	595	8044
chrM	596	8045
chrM	597	8045
chrM	598	7991
chrM	599	8046
chrM	600	8045
chrM	601	8043
chrM	602	8041
chrM	603	8030
chrM	604	8043
chrM	605	8044
chrM	606	8043
chrM	607	8043
chrM	608	8042
chrM	609	8043
chrM	610	8044
chrM	611	8044
chrM	612	7961
chrM	613	8043
chrM	614	8042
chrM	615	8041
chrM	616	8037
chrM	617	8039
chrM	618	8010
chrM	619	8041
chrM	620	8043
chrM	621	8041
chrM	622	8042
chrM	623	8044
chrM	624	8045
chrM	625	7961
chrM	626	8042
chrM	627	8046
chrM	628	8045
chrM	629	8046
chrM	630	8047
chrM	631	8045
chrM	632	8047
chrM	633	8047
chrM	634	8047
chrM	635	8049
chrM	636	8049
chrM	637	7890
chrM	638	8051
chrM	639	8050
chrM	640	8050
chrM	641	8047
chrM	642	8048
chrM	643	8028
chrM	644	8049
chrM	645	8049
chrM	646	8050
chrM	647	8022
chrM	648	8049
chrM	649	8049
chrM	650	8048
chrM	651	8049
chrM	652	8026
chrM	653	8051
chrM	654	8021
chrM	655	8052
chrM	656	8051
chrM	657	8046
chrM	658	8051
chrM	659	8052
chrM	660	8032
chrM	661	8052
chrM	662	8048
chrM	663	8050
chrM	664	8050
chrM	665	8040
chrM	666	8051
chrM	667	8025
chrM	668	8050
chrM	669	8050
chrM	670	8050
chrM	671	8049
chrM	672	8047
chrM	673	8025
chrM	674	8046
chrM	675	8047
chrM	676	8048
chrM	677	8047
chrM	678	8048
chrM	679	8047
chrM	680	8036
chrM	681	8050
chrM	682	8046
chrM	683	8046
chrM	684	8047
chrM	685	8035
chrM	686	8049
chrM	687	8049
chrM	688	8049
chrM	689	8033
chrM	690	8050
chrM	691	8049
chrM	692	8050
chrM	693	8048
chrM	694	8050
chrM	695	8051
chrM	696	8050
chrM	697	8053
chrM	698	8054
chrM	699	8052
chrM	700	8056
chrM	701	8057
chrM	702	8056
chrM	703	8055
chrM	704	8057
chrM	705	7882
chrM	706	8057
chrM	707	8056
chrM	708	8056
chrM	709	8055
chrM	710	8052
chrM	711	8054
chrM	712	8007
chrM	713	8055
chrM	714	8055
chrM	715	8053
chrM	716	8053
chrM	717	8056
chrM	718	8052
chrM	719	8055
chrM	720	8043
chrM	721	8057
chrM	722	8057
chrM	723	8057
chrM	724	8011
chrM	725	8058
chrM	726	8058
chrM	727	8056
chrM	728	8057
chrM	729	8058
chrM	730	8022
chrM	731	8060
chrM	732	8059
chrM	733	8060
chrM	734	8061
chrM	735	8061
chrM	736	8050
chrM	737	8062
chrM	738	8061
chrM	739	8060
chrM	740	8059
chrM	741	8058
chrM	742	8058
chrM	743	8059
chrM	744	7983
chrM	745	8058
chrM	746	8058
chrM	747	8057
chrM	748	8056
chrM	749	8055
chrM	750	7989
chrM	751	8054
chrM	752	8055
chrM	753	8049
chrM	754	8056
chrM	755	8055
chrM	756	8055
chrM	757	8053
chrM	758	8052
chrM	759	8057
chrM	760	8043
chrM	761	8058
chrM	762	8059
chrM	763	8060
chrM	764	8058
chrM	765	8055
chrM	766	8057
chrM	767	8057
chrM	768	8055
chrM	769	8056
chrM	770	8056
chrM	771	8053
chrM	772	8056
chrM	773	8054
chrM	774	8056
chrM	775	8056
chrM	776	8055
chrM	777	8055
chrM	778	8056
chrM	779	8057
chrM	780	8058
chrM	781	7935
chrM	782	8059
chrM	783	8058
chrM	784	8057
chrM	785	8055
chrM	786	8055
chrM	787	8056
chrM	788	8047
chrM	789	8056
chrM	790	8057
chrM	791	8058
chrM	792	8045
chrM	793	8059
chrM	794	8060
chrM	795	8060
chrM	796	8060
chrM	797	8037
chrM	798	8058
chrM	799	8055
chrM	800	8060
chrM	801	8057
chrM	802	7865
chrM	803	8062
chrM	804	8062
chrM	805	8063
chrM	806	8063
chrM	807	8061
chrM	808	8064
chrM	809	7904
chrM	810	8063
chrM	811	8060
chrM	812	8043
chrM	813	8063
chrM	814	8064
chrM	815	8062
chrM	816	8062
chrM	817	8060
chrM	818	8060
chrM	819	8059
chrM	820	8059
chrM	821	8059
chrM	822	8062
chrM	823	8060
chrM	824	8052
chrM	825	8060
chrM	826	8048
chrM	827	8061
chrM	828	8056
chrM	829	8063
chrM	830	8011
chrM	831	8062
chrM	832	8062
chrM	833	8062
chrM	834	8063
chrM	835	8063
chrM	836	8049
chrM	837	8061
chrM	838	8061
chrM	839	7998
chrM	840	8063
chrM	841	8063
chrM	842	8063
chrM	843	8063
chrM	844	8028
chrM	845	8063
chrM	846	8063
chrM	847	8063
chrM	848	8024
chrM	849	8065
chrM	850	8065
chrM	851	8055
chrM	852	8066
chrM	853	8066
chrM	854	8068
chrM	855	8062
chrM	856	8067
chrM	857	8065
chrM	858	8066
chrM	859	8065
chrM	860	8061
chrM	861	8063
chrM	862	8064
chrM	863	8064
chrM	864	8065
chrM	865	8047
chrM	866	8062
chrM	867	7925
chrM	868	8063
chrM	869	8063
chrM	870	8062
chrM	871	8062
chrM	872	7993
chrM	873	8060
chrM	874	8061
chrM	875	8010
chrM	876	8064
chrM	877	8055
chrM	878	8062
chrM	879	8062
chrM	880	8063
chrM	881	8049
chrM	882	8064
chrM	883	8012
chrM	884	8065
chrM	885	8065
chrM	886	8064
chrM	887	8065
chrM	888	8066
chrM	889	8067
chrM	890	8039
chrM	891	8067
chrM	892	8066
chrM	893	8067
chrM	894	8064
chrM	895	8069
chrM	896	8066
chrM	897	8060
chrM	898	8069
chrM	899	8069
chrM	900	8069
chrM	901	8049
chrM	902	8071
chrM	903	8071
chrM	904	8070
chrM	905	8070
chrM	906	8071
chrM	907	8069
chrM	908	8072
chrM	909	8071
chrM	910	8070
chrM	911	8052
chrM	912	8069
chrM	913	8040
chrM	914	8066
chrM	915	8010
chrM	916	8068
chrM	917	8067
chrM	918	8061
chrM	919	8068
chrM	920	8067
chrM	921	8069
chrM	922	8069
chrM	923	8052
chrM	924	8069
chrM	925	8068
chrM	926	8065
chrM	927	8067
chrM	928	8059
chrM	929	8068
chrM	930	8068
chrM	931	8050
chrM	932	8070
chrM	933	8025
chrM	934	8069
chrM	935	8069
chrM	936	8069
chrM	937	8065
chrM	938	8028
chrM	939	8067
chrM	940	8066
chrM	941	8067
chrM	942	8066
chrM	943	8067
chrM	944	8064
chrM	945	8067
chrM	946	7980
chrM	947	8066
chrM	948	8066
chrM	949	8067
chrM	950	8067
chrM	951	8067
chrM	952	8066
chrM	953	8066
chrM	954	8068
chrM	955	8067
chrM	956	7961
chrM	957	8066
chrM	958	8070
chrM	959	8071
chrM	960	8070
chrM	961	8068
chrM	962	7925
chrM	963	8068
chrM	964	8070
chrM	965	8071
chrM	966	8057
chrM	967	8072
chrM	968	8071
chrM	969	8039
chrM	970	8072
chrM	971	8072
chrM	972	8070
chrM	973	8070
chrM	974	8070
chrM	975	7967
chrM	976	8069
chrM	977	8069
chrM	978	8069
chrM	979	8069
chrM	980	8069
chrM	981	8069
chrM	982	8065
chrM	983	8056
chrM	984	8069
chrM	985	8070
chrM	986	8071
chrM	987	8068
chrM	988	8067
chrM	989	8064
chrM	990	8070
chrM	991	8069
chrM	992	8068
chrM	993	7903
chrM	994	8069
chrM	995	8067
chrM	996	8068
chrM	997	8068
chrM	998	8068
chrM	999	8066
chrM	1000	8066
chrM	1001	8034
chrM	1002	8067
chrM	1003	8068
chrM	1004	8068
chrM	1005	8053
chrM	1006	8066
chrM	1007	8066
chrM	1008	8066
chrM	1009	8066
chrM	1010	8067
chrM	1011	8067
chrM	1012	7936
chrM	1013	8066
chrM	1014	8066
chrM	1015	8065
chrM	1016	8065
chrM	1017	8066
chrM	1018	8067
chrM	1019	8067
chrM	1020	8067
chrM	1021	8068
chrM	1022	8067
chrM	1023	8068
chrM	1024	8069
chrM	1025	8013
chrM	1026	8070
chrM	1027	8070
chrM	1028	8069
chrM	1029	8067
chrM	1030	8038
chrM	1031	8066
chrM	1032	8066
chrM	1033	8031
chrM	1034	8065
chrM	1035	8064
chrM	1036	8052
chrM	1037	8064
chrM	1038	8065
chrM	1039	8063
chrM	1040	8063
chrM	1041	8063
chrM	1042	8064
chrM	1043	8062
chrM	1044	8064
chrM	1045	8063
chrM	1046	8050
chrM	1047	8063
chrM	1048	8063
chrM	1049	8063
chrM	1050	8061
chrM	1051	8061
chrM	1052	8061
chrM	1053	8043
chrM	1054	8062
chrM	1055	8059
chrM	1056	8059
chrM	1057	8060
chrM	1058	8060
chrM	1059	8060
chrM	1060	8053
chrM	1061	8061
chrM	1062	8061
chrM	1063	8061
chrM	1064	8035
chrM	1065	8060
chrM	1066	8061
chrM	1067	8042
chrM	1068	8063
chrM	1069	8063
chrM	1070	8063
chrM	1071	8061
chrM	1072	7884
chrM	1073	8063
chrM	1074	8064
chrM	1075	8065
chrM	1076	8049
chrM	1077	8065
chrM	1078	8063
chrM	1079	8063
chrM	1080	8062
chrM	1081	8060
chrM	1082	8063
chrM	1083	7990
chrM	1084	8063
chrM	1085	8063
chrM	1086	8063
chrM	1087	8060
chrM	1088	8062
chrM	1089	8060
chrM	1090	8061
chrM	1091	8058
chrM	1092	8060
chrM	1093	8060
chrM	1094	8050
chrM	1095	8061
chrM	1096	8060
chrM	1097	8061
chrM	1098	7998
chrM	1099	8061
chrM	1100	8062
chrM	1101	8063
chrM	1102	8011
chrM	1103	8062
chrM	1104	8062
chrM	1105	8043
chrM	1106	8061
chrM	1107	8061
chrM	1108	8061
chrM	1109	8024
chrM	1110	8061
chrM	1111	8062
chrM	1112	8063
chrM	1113	8063
chrM	1114	8052
chrM	1115	8061
chrM	1116	8026
chrM	1117	8064
chrM	1118	8062
chrM	1119	8062
chrM	1120	8063
chrM	1121	8047
chrM	1122	8064
chrM	1123	8065
chrM	1124	8008
chrM	1125	8065
chrM	1126	8064
chrM	1127	8064
chrM	1128	8064
chrM	1129	8066
chrM	1130	8066
chrM	1131	8063
chrM	1132	8066
chrM	1133	8067
chrM	1134	8068
chrM	1135	8059
chrM	1136	8068
chrM	1137	8066
chrM	1138	8066
chrM	1139	8062
chrM	1140	8068
chrM	1141	8069
chrM	1142	8068
chrM	1143	8069
chrM	1144	8070
chrM	1145	8070
chrM	1146	8068
chrM	1147	8068
chrM	1148	8069
chrM	1149	8068
chrM	1150	8044
chrM	1151	8068
chrM	1152	8068
chrM	1153	8069
chrM	1154	8070
chrM	1155	8069
chrM	1156	8071
chrM	1157	8063
chrM	1158	8073
chrM	1159	8003
chrM	1160	8075
chrM	1161	8074
chrM	1162	8075
chrM	1163	8075
chrM	1164	8072
chrM	1165	8075
chrM	1166	8040
chrM	1167	8075
chrM	1168	8074
chrM	1169	8060
chrM	1170	8075
chrM	1171	8074
chrM	1172	8044
chrM	1173	8075
chrM	1174	8075
chrM	1175	8044
chrM	1176	8076
chrM	1177	8077
chrM	1178	8071
chrM	1179	8077
chrM	1180	8076
chrM	1181	8075
chrM	1182	8076
chrM	1183	8072
chrM	1184	8074
chrM	1185	8074
chrM	1186	8072
chrM	1187	8072
chrM	1188	8073
chrM	1189	7983
chrM	1190	8074
chrM	1191	8074
chrM	1192	8074
chrM	1193	8074
chrM	1194	8074
chrM	1195	8072
chrM	1196	8069
chrM	1197	8067
chrM	1198	8072
chrM	1199	8042
chrM	1200	8070
chrM	1201	8068
chrM	1202	8072
chrM	1203	8058
chrM	1204	8073
chrM	1205	8073
chrM	1206	8073
chrM	1207	8062
chrM	1208	8072
chrM	1209	8073
chrM	1210	8071
chrM	1211	8071
chrM	1212	8072
chrM	1213	8059
chrM	1214	8073
chrM	1215	8074
chrM	1216	8075
chrM	1217	8075
chrM	1218	8075
chrM	1219	8072
chrM	1220	8008
chrM	1221	8077
chrM	1222	8074
chrM	1223	7911
chrM	1224	8077
chrM	1225	8077
chrM	1226	8076
chrM	1227	8074
chrM	1228	8074
chrM	1229	8075
chrM	1230	8076
chrM	1231	8055
chrM	1232	8076
chrM	1233	8066
chrM	1234	8078
chrM	1235	8077
chrM	1236	8076
chrM	1237	8075
chrM	1238	8062
chrM	1239	8078
chrM	1240	8077
chrM	1241	8072
chrM	1242	8078
chrM	1243	8076
chrM	1244	8076
chrM	1245	8059
chrM	1246	8075
chrM	1247	8075
chrM	1248	8075
chrM	1249	8075
chrM	1250	8075
chrM	1251	8075
chrM	1252	8076
chrM	1253	8049
chrM	1254	8077
chrM	1255	8075
chrM	1256	8074
chrM	1257	8075
chrM	1258	8072
chrM	1259	8073
chrM	1260	8074
chrM	1261	8062
chrM	1262	8074
chrM	1263	8074
chrM	1264	8065
chrM	1265	8074
chrM	1266	8071
chrM	1267	8074
chrM	1268	8076
chrM	1269	8058
chrM	1270	8076
chrM	1271	8076
chrM	1272	8076
chrM	1273	8077
chrM	1274	8078
chrM	1275	8035
chrM	1276	8080
chrM	1277	8080
chrM	1278	8009
chrM	1279	8081
chrM	1280	8082
chrM	1281	8082
chrM	1282	8081
chrM	1283	8081
chrM	1284	8077
chrM	1285	8079
chrM	1286	8066
chrM	1287	8080
chrM	1288	8070
chrM	1289	8081
chrM	1290	8081
chrM	1291	8082
chrM	1292	8080
chrM	1293	8081
chrM	1294	8035
chrM	1295	8083
chrM	1296	8084
chrM	1297	8084
chrM	1298	8083
chrM	1299	8075
chrM	1300	8085
chrM	1301	8084
chrM	1302	8084
chrM	1303	8084
chrM	1304	8085
chrM	1305	8082
chrM	1306	8084
chrM	1307	8085
chrM	1308	8084
chrM	1309	8085
chrM	1310	8070
chrM	1311	8085
chrM	1312	8084
chrM	1313	8082
chrM	1314	8084
chrM	1315	8085
chrM	1316	8085
chrM	1317	8047
chrM	1318	8085
chrM	1319	8085
chrM	1320	8085
chrM	1321	8084
chrM	1322	8085
chrM	1323	8084
chrM	1324	8078
chrM	1325	8085
chrM	1326	8085
chrM	1327	8078
chrM	1328	8080
chrM	1329	8081
chrM	1330	8081
chrM	1331	8071
chrM	1332	8082
chrM	1333	8071
chrM	1334	8081
chrM	1335	8080
chrM	1336	8081
chrM	1337	8082
chrM	1338	8084
chrM	1339	8084
chrM	1340	8013
chrM	1341	8085
chrM	1342	8085
chrM	1343	8082
chrM	1344	8081
chrM	1345	8084
chrM	1346	8084
chrM	1347	8075
chrM	1348	8084
chrM	1349	8083
chrM	1350	8061
chrM	1351	8081
chrM	1352	8081
chrM	1353	8076
chrM	1354	8079
chrM	1355	8079
chrM	1356	8037
chrM	1357	8081
chrM	1358	8082
chrM	1359	8075
chrM	1360	8033
chrM	1361	8082
chrM	1362	8082
chrM	1363	8081
chrM	1364	8080
chrM	1365	8080
chrM	1366	8080
chrM	1367	8079
chrM	1368	8016
chrM	1369	8080
chrM	1370	8080
chrM	1371	8078
chrM	1372	8078
chrM	1373	8078
chrM	1374	8080
chrM	1375	7846
chrM	1376	8081
chrM	1377	8082
chrM	1378	8081
chrM	1379	8080
chrM	1380	8081
chrM	1381	8042
chrM	1382	8082
chrM	1383	8082
chrM	1384	8081
chrM	1385	8081
chrM	1386	8082
chrM	1387	8082
chrM	1388	8083
chrM	1389	8083
chrM	1390	8084
chrM	1391	8085
chrM	1392	8084
chrM	1393	8085
chrM	1394	8013
chrM	1395	8085
chrM	1396	8085
chrM	1397	8072
chrM	1398	8082
chrM	1399	8080
chrM	1400	8077
chrM	1401	8082
chrM	1402	8050
chrM	1403	8084
chrM	1404	8085
chrM	1405	8084
chrM	1406	8070
chrM	1407	8084
chrM	1408	8068
chrM	1409	8085
chrM	1410	8031
chrM	1411	8086
chrM	1412	8087
chrM	1413	8085
chrM	1414	8085
chrM	1415	8086
chrM	1416	8077
chrM	1417	8086
chrM	1418	8077
chrM	1419	8086
chrM	1420	8082
chrM	1421	8055
chrM	1422	8087
chrM	1423	8085
chrM	1424	8052
chrM	1425	8084
chrM	1426	8084
chrM	1427	8084
chrM	1428	8085
chrM	1429	8085
chrM	1430	8086
chrM	1431	8086
chrM	1432	8084
chrM	1433	8061
chrM	1434	8087
chrM	1435	8087
chrM	1436	8086
chrM	1437	8086
chrM	1438	8083
chrM	1439	8085
chrM	1440	8085
chrM	1441	8085
chrM	1442	8085
chrM	1443	8084
chrM	1444	8082
chrM	1445	8079
chrM	1446	8082
chrM	1447	8083
chrM	1448	8083
chrM	1449	8084
chrM	1450	8084
chrM	1451	8072
chrM	1452	8081
chrM	1453	8079
chrM	1454	8079
chrM	1455	8065
chrM	1456	8080
chrM	1457	8081
chrM	1458	8078
chrM	1459	8082
chrM	1460	8079
chrM	1461	8079
chrM	1462	7992
chrM	1463	8080
chrM	1464	8081
chrM	1465	8012
chrM	1466	8083
chrM	1467	8083
chrM	1468	8078
chrM	1469	8079
chrM	1470	8072
chrM	1471	8083
chrM	1472	8081
chrM	1473	8080
chrM	1474	8081
chrM	1475	8079
chrM	1476	8082
chrM	1477	8082
chrM	1478	8083
chrM	1479	8083
chrM	1480	8083
chrM	1481	8084
chrM	1482	8083
chrM	1483	8060
chrM	1484	8086
chrM	1485	8087
chrM	1486	8036
chrM	1487	8089
chrM	1488	8090
chrM	1489	8088
chrM	1490	8089
chrM	1491	8090
chrM	1492	8088
chrM	1493	8058
chrM	1494	8091
chrM	1495	8091
chrM	1496	8090
chrM	1497	8083
chrM	1498	8091
chrM	1499	8091
